URL;Título;Resumo;Data
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Objeto: Aquisição de materiais de consumo, reparáveis e trabalháveis para suporte às aeronaves KC-30 (Projeto C1).</p><p>Total de itens licitados: 1</p><p>Edital: 15/09/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 06/10/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class="assina">FABIO FERREIRA SILVA</p><p class="cargo">Ordenador de Despesas</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Objeto: Aquisição de materiais de consumo, reparáveis e trabalháveis para suporte as atividades de manutenção da frota de aeronaves C-99 (Projeto C4).</p><p>Total de itens licitados: 1</p><p>Edital: 15/09/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 06/10/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class="assina">FABIO FERREIRA SILVA</p><p class="cargo">Ordenador de Despesas</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Objeto: Aquisição de materiais de consumo, reparáveis e trabalháveis para suporte às aeronaves KC-30 (Projeto C1)</p><p>Total de itens licitados: 1</p><p>Edital: 15/09/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 06/10/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class="assina">FABIO FERREIRA SILVA</p><p class="cargo">Ordenador de Despesas</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Modalidade: Pregão 73/2026 / Número do processo: 67293.007321/2026-13 / Objeto: Contratação de serviços de engenharia para perfuração de poços artesiano tubulares profundos.</p><p>Data de início de recebimento de propostas: 29/09/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 14/10/2026, 15:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12064105000732026</p><p class="assina">HEBER DE SOUZA RICCO</p><p class="cargo">ORDENADOR DE DESPESAS</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Objeto: AQUISIÇÃO ITENS SSS COM TEMPO LIMITE DE VIDA (CABW) 2/3-PROJETO SS</p><p>Total de itens licitados: 7</p><p>Edital: 15/09/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 06/10/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class="assina">FABIO FERREIRA SILVA</p><p class="cargo">Ordenador de Despesas</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=14;AVISO DE LICITAÇÃO;<p>Nº Processo: DA-ADM-2026/00002.03. Objeto: Contratação de empresa especializada na prestação de serviço comum continuado de manutenção preventiva e corretiva dos aparelhos de ar-condicionado e dos sistemas de climatização da Subdivisão de Localização e Medidas (SDLM), com fornecimento de peças, componentes, materiais e insumos sob demanda, em benefício do Centro de Lançamento da Barreira do Inferno (CLBI). Vigência: 12 (doze) meses. Edital: de 2ª a 5ª feira (dias úteis), das 9:30h às 12:00h e das 13:30h às 16:30h, e às sextas-feiras, das 8:30h às 12:00h. Endereço: Esplanada dos Ministérios, Bloco M - Anexo - 3º andar, Brasília, ou em https://www.gov.br/compras. Entrega das Propostas: a partir de 15/09/2026 às 09:00h, e abertura da Sessão Pública: 06/10/2026 às 09:00h, no site https://www.gov.br/compras. Informações Gerais: Conforme condições, quantidades e exigências previstas no Edital nº 09/2026 e respectivos anexos, também disponível no site https://www.alada.gov.br/licitacoes.</p><p class="assina">ALEXANDRE FALCONIERE DE TORRES</p><p class="cargo">Diretor de Administração</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=13;AVISO DE LICITAÇÃO;<p>Modalidade: Pregão 39/2026 / Número do processo: 67511.000259/2026-17 / Objeto: Aquisição de Insumos de Hidráulica para a FAYS</p><p>Data de início de recebimento de propostas: 15/09/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 28/09/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12006005000392026</p><p class="assina">WELLINGTON MARCELO FERNANDES</p><p class="cargo">Ordenador de Despesas Delegado da AFA</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE LICITAÇÃO;<p>Modalidade: Pregão 166/2026 / Número do processo: 67101.001095/2026-69 / Objeto: Aquisição de espoleta para bombas de aviação</p><p>Data de início de recebimento de propostas: 15/09/2026, 09:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 28/09/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12007105001662026</p><p class="assina">ANDERSON DA SILVA NISHIO</p><p class="cargo">Ordenador de Despesas</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;AVISO DE PENALIDADE;<p>Aplicação de Penalidade</p><p>1) Processo Administrativo n° 67293.001029/2025-06\; 2) A União, por intermédio da Base Aérea de Porto Velho (BAPV), neste ato representada por seu Ordenador de Despesas, Major Intendente HÉBER DE SOUZA RICCO, vem NOTIFICAR a empresa 45.668.616 DAGOBERTO FERREIRA DA ROCHA JUNIOR, inscrita no CNPJ sob o nº 45.668.616/0001-73, acerca da decisão proferida no âmbito do PROCESSO ADMINISTRATIVO DE APURAÇÃO DE IRREGULARIDADE (PAAI) nº 012/BAPV/2026, pela qual foi aplicada as seguintes sanções administrativas: I - IMPEDIMENTO DE LICITAR E CONTRATAR COM A UNIÃO, pelo prazo de 06 (seis) meses, em razão da inexecução total da contratação, decorrente do fornecimento de materiais em desacordo com as especificações contratadas e da não substituição dos itens rejeitados pela Administração, com fundamento nos itens 7.1, alínea "c", e 7.2.2 do Termo de Referência nº 112/2025 e no art. 155, inciso III, c/c art. 156, inciso III, §§ 1º e 4º, da Lei nº 14.133/2021. 3) Fica a empresa notificada acerca da decisão administrativa, podendo, caso tenha interesse, consultar os autos do processo junto à Base Aérea de Porto Velho, mediante solicitação endereçada à Avenida Lauro Sodré, s/nº, Bairro Belmont, Porto Velho/RO, CEP 76803-260, ou encaminhada ao endereço eletrônico protocolo.bapv@fab.mil.br.</p><p class="assina">HÉBER DE SOUZA RICCO Maj Int</p><p class="cargo">Ordenador de Despesas da Base Aérea de Porto Velho</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=13;EDITAL DE NOTIFICAÇÃO;<p>A Assessoria de Indicios da Base de Recepcao de Veteranos (BREVET) NOTIFICA, pelo presente Edital, a senhora relacionada abaixo, por tentar notifica-la, via correios, sem retorno de aviso de recebimento, intimando-a a comparecer no prazo de 3 (tres) dias uteis da publicacao deste edital a sede desta Base, situada a Avenida Marechal Fontenelle, n 1000, Campo dos Afonsos, Rio de Janeiro/RJ, CEP: 21740-002, tao somente para a assinatura de ciencia do respectivo Acordao.</p><p>Sra SUSAM MARY BORGES - Acordao n 4224/2026 - TCU - 2 Camara (TC 009.331/2026-3).</p><p class="assina">LEANDRO SILVESTRE AUGUSTO ROCHA Cel Int</p><p class="cargo">Diretor</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=13;EXTRATO DE CONTRATO Nº 41/2026 - UASG 120645;<p>Nº Processo: 67107.003415/2026-65.</p><p>Pregão Nº 90038/2025. Contratante: GRUPAMENTO DE APOIO DO GALEAO.</p><p>Contratado: 02.478.800/0001-48 - CHADA COMERCIO E SERVICOS LTDA. Objeto: Contratação de empresa especializada, para a</p><p>prestação de serviços de outsourcing de impressão (impressão corporativa) para o colégio</p><p>brigadeiro newton braga (cbnb).</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 01/06/2026 a 01/06/2027. Valor Total: R$ 80.940,00. Data de Assinatura: 01/06/2026.</p><p>(COMPRASNET 4.0 - 14/09/2026).</p>;15/09/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=15/09/2026&jornal=530&pagina=12;EXTRATO DE CONTRATO Nº 46/2026 - UASG 120624;<p>Nº Processo: 67281.007371/2026-21.</p><p>Inexigibilidade Nº 276/2026. Contratante: BASE AÉREA DE ANÁPOLIS.</p><p>Contratado: 10.479.303/0001-92 - AQUILES &amp\; BRAGA LTDA.. Objeto: O objeto do presente termo tem por finalidade o credenciamento de Organizações Civis de Saúde (OCS) e de profissionais de saúde autônomos (PSA) interessados na prestação de serviços complementares, ou não, de assistência médico-hospitalar, ambulatorial, atendimento de emergência/urgência em regime de 24 (vinte e quatro) horas diárias, fisioterapia, fonoaudióloga, nutrição, psicologia, serviços auxiliares de diagnóstico e terapia (SADT), serviços laboratoriais, terapia ocupacional, odontologia (buço maxilo facial) aos beneficiários do Fundo de Saúde da Aeronáutica (SISAU) e, eventualmente, aos beneficiários do sistema de saúde de outras Forças Armadas.</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 09/09/2026 a 09/09/2027. Valor Total: R$ 200.000,00. Data de Assinatura: 09/09/2026.</p><p>(COMPRASNET 4.0 - 14/09/2026).</p>;15/09/2026
