URL,Título,Resumo,Data
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 91/2026 / Número do processo: 67230.008346/2025-80 / Objeto: Contratação de serviço de manutenção preventiva e corretiva sob demanda com fornecimento de peças em câmaras frigoríficas, para atender a Seção de Subsistência do GAP-RF, que atua na produção e distribuição de alimentação ao efetivo da Aeronáutica sediados em Recife-PE.</p><p>Data de início de recebimento de propostas: 14/08/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 31/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12063205000912026</p><p class=""assina"">CAROLINA FERREIRA ZERAIK</p><p class=""cargo"">Agente de contratação</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 276/2026 / Número do processo: 67614.029118/2025-39 / Objeto: AQUISIÇÃO DE TALHAS ELÉTRICAS, TALHAS MANUAIS E EQUIPAMENTOS PARA TRABALHOS EM ESPAÇOS CONFINADOS PARA O TERCEIRO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO (CINDACTA III)</p><p>Data de início de recebimento de propostas: 14/08/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 28/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12063205002762026</p><p class=""assina"">CAROLINA FERREIRA ZERAIK</p><p class=""cargo"">Agente de contratação</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Produtos Químicos - Projeto PQ</p><p>Total de itens licitados: 2</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Tintas e Solventes - Projeto TS</p><p>Total de itens licitados: 4</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Material Permanente para Projeto GS</p><p>Total de itens licitados: 1</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Material para o Projeto A7 (Aeronava C-95)</p><p>Total de itens licitados: 1</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Produtos Especiais - Projeto PE</p><p>Total de itens licitados: 9</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Produtos Especiais - Projeto PE</p><p>Total de itens licitados: 2</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=12,AVISO DE LICITAÇÃO,"<p>Objeto: Aquisição de Material para o Projeto T9</p><p>Total de itens licitados: 1</p><p>Edital: 14/08/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 04/09/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",14/08/2026
http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=14/08/2026&jornal=530&pagina=14,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 189/2026 / Número do processo: 67613.012614/2026-44 / Objeto: Aquisição de materiais de Limpeza e Higienização</p><p>Data de início de recebimento de propostas: 14/08/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 31/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12007205001892026</p><p class=""assina"">MARIANA BARBOSA VILAS BOAS</p><p class=""cargo"">p/ Equipe de apoio</p>",14/08/2026
