Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>Torna-se publico que o Grupamento de Apoio de Manaus, com sede na Av. Rodrigo Otavio, 770, bairro Crespo, Manaus/AM, inscrita no CNPJ sob o n. 00.394.429/0188-24, realizara a pregao Eletronico n. 164/GAP-MN/2026, com criterio de julgamento menor preco, nos termos da Lei n. 14.133, de 1 de abril de 2021, cujo objeto trata da Contratação de serviços não continuos de planejamento, organização, coordenação e execução da Corrida Santos Dumont, nos termos do AVISO DE PREGÃO N. 164/GAP-MN/2026 e seus anexos, a ser realizado no dia 07/08/2026, no sistema eletronico de Compras do Governo Federal Comprasnet 4.0, com Horario da Fase de Lances prevista de 10:00h as 16:00h (Horario de Brasilia-DF).</p><p class=""assina"">SUSAN KELLY PRADO ANDRADE TCel Int</p><p class=""cargo"">Ordenador de Despesas</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>GRUPAMENTO DE APOIO DE MANAUS - UASG 120630</p><p>Modalidade: Pregão 67/2026 / Número do processo: 67615.046152/2025-68 / Objeto: Contratação de serviços contínuos de Contratação de empresa especializada para fornecer e implantar serviço de telefonia fixa comutada (STFC), incluindo chamadas fixo-fixo e fixo-móvel ilimitadas, além de chamadas internacionais e 0800, utilizando tecnologia VoIP com linhas IP e viabilidade para DDR via fibra óptica Metro Ethernet para a Guarnição de Aeronáutica de Manaus.</p><p>Data de início de recebimento de propostas: 28/07/2026, 10:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12063005000672026</p><p class=""assina"">KEILA COUTINHO MACARIO</p><p class=""cargo"">Equipe de apoio</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>CENTRO LOGISTICO DA AERONAUTICA - UASG 120071</p><p>Modalidade: Pregão 99/2026 / Número do processo: 67101.002453/2025-70 / Objeto: Aquisição de Equipamentos de Apoio ao Solo (EAS) - SRP</p><p>Data de início de recebimento de propostas: 28/07/2026, 09:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 10/08/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12007105000992026</p><p class=""assina"">ANDERSON DA SILVA NISHIO</p><p class=""cargo"">Autoridade competente</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>Objeto: Reparo/Overhaul de Componentes - Projeto F5 - NORTHROP F-5E E F-5B TIGER II</p><p>Total de itens licitados: 3</p><p>Edital: 28/07/2026 em horário comercial.</p><p>Endereço: BRAZILIAN AERONAUTICAL COMMISSION - 1701, 22ND STREET NW</p><p>ABERTURA: 18/08/2026</p><p>O edital estará disponível em https://www.fab.mil.br/CABW</p><p class=""assina"">FABIO FERREIRA SILVA</p><p class=""cargo"">Ordenador de Despesas</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO - UASG 120072</p><p>Modalidade: Pregão 174/2026 / Número do processo: 67613.069311/2025-12 / Objeto: Aquisição de materiais para manutenção dos instrumentos musicais e sobressalentes da Banda de Música do CINDACTA II</p><p>Data de início de recebimento de propostas: 28/07/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 10/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12007205001742026</p><p class=""assina"">MARIANA BARBOSA VILAS BOAS</p><p class=""cargo"">Equipe de apoio</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,AVISO DE LICITAÇÃO,"<p>SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO - UASG 120072</p><p>Modalidade: Pregão 163/2026 / Número do processo: 67613.055827/2025-80 / Objeto: Aquisição de material de copa, cozinha, cama, mesa e banho</p><p>Data de início de recebimento de propostas: 28/07/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 10/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12007205001632026</p><p class=""assina"">MARIANA BARBOSA VILAS BOAS</p><p class=""cargo"">Equipe de apoio</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=16,EDITAL DE  NOTIFICAÇÃO,"<p>NOTIFICA EMPRESA MV INDUSTRIA E COMERCIO LTDA</p><p>O Grupamento de Apoio de Canoas (GAPCO), diante das informações que instruem os autos do Processo n° 67278.001721/2026-03, e pelo fato de a empresa encontrar-se em local incerto e não sabido, NOTIFICA a empresa MV INDÚSTRIA E COMÉRCIO LTDA, CNPJ n° 10.268.167/0001-77, para querendo, apresentar defesa prévia quanto ao Ofício n° 217/ARC/4079, referente a Notificação de Imposição de Sanção, decorrente do Processo Administrativo de Gestão n° 67278.004636/2025-16. As alegações devem ser encaminhadas pelo responsável ou procurador/representante legal, por escrito e assinada, acompanhada de todas as provas admitidas em direito, no prazo de 15 (quinze) dias uteis, a contar da data da publicação desta notificação dirigida à Sra. KESIA GUEDES ARRAES GOMES, Tenente-Coronel Intendente, Ordenadora de Despesas do Grupamento de Apoio de Canoas (GAPCO), no endereço: Av Guilherme Schell 3950, Bairro Fátima/Canoas/RS, CEP: 92.200-714, garantindo o contraditório e ampla defesa, haja vista a possível aplicação das penalidades administrativas que o caso requer.</p><p class=""assina"">KESIA GUEDES ARRAES GOMES Ten-Cel Int</p><p class=""cargo"">Ordenadora de Despesas</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=14,EDITAL DE INTIMAÇÃO,"<p>A ORDENADORA DE DESPESAS DA BASE AÉREA DE NATAL - BANT - na pessoa da Sra. SILVIA NATÁLIA SOARES MENEZES DA SILVA Cel Int, faz saber a todos os que o presente edital virem ou dele tiverem conhecimento que, a empresa - SSUPRIMED COMERCIO MATERIAL HOSPITALAR LTDA, inscrita no CNPJ sob o nº 10.293.279/0001-00, na pessoa de seu representante legal, o Sr. FRANCISCO HENRIQUE HOLANDA MATIAS, como não tenha sido possível citá-lo nem intimá-lo pessoalmente, pelo presente CITA-O E INTIMA-O, acerca da Notificação de Ocorrência nº 2/SDFAR_SFH/2301, de 19 de maio de 2026, para, no prazo de 05 (cinco) dias úteis, a contar da publicação desta, corrigir as falhas indicadas quanto à ocorrência de atraso na entrega do material empenhado, constantes nas Notas de Empenho 2025NE001667 e 2026NE000148, oriundas dos Termos de Referência dos Editais de Pregão Eletrônico nº 90145/2024 (PAG 67222.022151/2023-80) e nº 90013/2025 (PAG 67222.001655/2024-47), e disposições contidas no Art. 155 da Lei 14.133, de 2021, e Portaria nº 623/GC4, de 20 de novembro de 2023, do Comando da Aeronáutica.</p><p class=""assina"">SILVIA NATÁLIA SOARES MENEZES DA SILVA Cel Int</p><p class=""cargo""></p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=15,EDITAL DE INTIMAÇÃO,"<p>O Grupamento de Apoio de Recife comunica à empresa MULTI SERVIÇOS GRÁFICOS E SOLUÇÕES LTDA, inscrita no CNPJ nº 34.922.703/0002-70, acerca da instauração de Processo Administrativo de Apuração de Irregularidade (PAAI nº 16/GAP-RF/2026), determinada pelo Despacho Decisório nº 36/ARC/4172, de 21 de maio de 2026, com fundamento no Parecer nº 46/4108/2026, de 20 de maio de 2026, e nos termos da Portaria GABAER nº 623/GC4, de 20 de novembro de 2023, em razão do descumprimento do prazo de entrega do material gráfico personalizado para cerimonial militar, vinculado à Nota de Empenho nº 2025NE001610, no valor de R$ 4.853,00 (quatro mil, oitocentos e cinquenta e três reais), decorrente da Ata de Registro de Preços nº 162/GAP-RF/2025, referente ao Pregão Eletrônico nº 90009/GAP-RF/2025, apesar de reiteradas solicitações do setor demandante e de notificação formal por meio do Ofício Externo nº 6/SCONT/678, de 30 de janeiro de 2026, sem resposta da empresa e sem a correspondente entrega do material, o que caracteriza possível irregularidade administrativa prevista nos arts. 115 e 155 da Lei nº 14.133, de 1º de abril de 2021. Diante disso, foi expedido o Ofício nº 43/ARC/4177, de 22 de maio de 2026, para cientificar a empresa da instauração do PAAI e conceder-lhe prazo para apresentação de defesa, tendo o referido expediente sido encaminhado por via postal, sob o registro AD564724399BR. No entanto, a correspondência não foi entregue ao endereço cadastrado no Sistema de Cadastramento Unificado de Fornecedores (SICAF). Ademais, foi encaminhada, em 25 de maio de 2026, mensagem eletrônica ao endereço tec.solucoesgraficas@gmail.com, solicitando a confirmação de recebimento da notificação. Entretanto, a empresa não apresentou qualquer resposta. Assim, promove-se a presente notificação, para assegurar a ciência da interessada. A presente notificação guarda conformidade com o item 4.4.13 do Manual de Contratações Públicas do Comando da Aeronáutica. Dessa forma, fica a empresa notificada para, querendo, apresentar defesa, por escrito e assinada pelo responsável ou procurador ou representante legal, no prazo de 15 (quinze) dias úteis, a contar da data desta publicação, dirigida à Ordenadora de Despesas do Grupamento de Apoio de Recife, situada na Av. Armindo Moura, 500, Boa Viagem, Recife, PE, CEP 51130-180, Fone: (81) 2129-7327, mesmo local onde se encontram disponíveis os autos para consulta, tendo em vista a possível aplicação de sanções administrativas previstas no Título VI, Capítulo I, da Lei nº 14.133, de 1º de abril de 2021, e seus regulamentos aplicáveis.</p><p class=""assina"">LISLAINE LINK Coronel Intendente</p><p class=""cargo"">Ordenadora de Despesa</p>",28/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=28/07/2026&jornal=530&pagina=16,EXTRATO DE CESSÃO DE USO Nº 1/2026 - UASG 928680,"<p>TERCEIRO TERMO ADITIVO AO TERMO DE ACORDO DE CESSÃO DE USO DE ÁREA E/OU COOPERAÇÃO Nº 0002/2015/0001. Cessionária: NAV BRASIL SERVIÇOS DE NAVEGAÇÃO AÉREA S.A. Representantes: Sr. JOSÉ POMPEU DOS MAGALHÃES BRASIL FILHO, Presidente, e o Sr. MARCELO MORAES DE OLIVEIRA, Diretor de Serviços. Cedente: CONCESSIONÁRIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A. - GRU AIRPORT., inscrita no CNPJ sob o nº 15.578.569/0001-06. Representantes: Sr. PAULO ALEXANDRE BARBOSA SOUZA, e o Sr. MARCELO CARVALHO CABRAL DE VASCONCELLOS. Objeto: a prorrogação do prazo de vigência do instrumento por mais 18 (dezoito) meses, com eficácia a partir de 04/09/2026 e término previsto para 04/03/2028. Fundamentação legal: art. 71, inciso II, da Lei nº 13.303, de 30 de junho de 2016. Data da Assinatura: 15/07/2026.</p>",28/07/2026
