Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=14,EDITAL DE NOTIFICAÇÃO,"<p>O TERCEIRO CENTRO INTEGRADO DE DEFESA AÉREA E CONTROLE DE TRÁFEGO AÉREO (CINDACTA III), por intermédio de seu Ordenador de Despesas, torna pública, para os fins de direito, a NOTIFICAÇÃO à empresa RAJ BRASIL SERVIÇOS E CONSTRUÇÕES LTDA, CNPJ nº 14.307.711/0001-18, na pessoa de sua representante Patrícia Aparecida de Melo, acerca da abertura de Processo Administrativo de Apuração de Irregularidade (PAAI), referente ao Contrato nº 003/GAP-RF-CINDACTAIII/2025, objeto do Ofício Externo nº 6/ARC/25153, de 25/07/2026 (Protocolo COMAER nº 67614.029022/2026-51). A presente publicação decorre da impossibilidade de confirmação do recebimento da notificação anteriormente encaminhada por via eletrônica, muito embora, em contato telefônico realizado em 30/07/2026, a preposta da empresa tenha confirmado ciência do teor do documento, solicitando reenvio para endereço eletrônico diverso do constante nos autos. Fica a empresa NOTIFICADA para, querendo, apresentar defesa escrita e assinada, pelo responsável ou procurador/representante legal, no prazo máximo de 15 (quinze) dias úteis, a contar da data desta publicação, dirigida ao Ordenador de Despesas do CINDACTA III, no endereço Av. Centenário Alberto Santos Dumont, S/Nº, Jordão Baixo, CEP 51.250-000, Recife-PE, mesmo local onde se encontram disponíveis os autos para consulta, tendo em vista a possível aplicação de sanções administrativas, nos termos do Título IV, Capítulo I, da Lei nº 14.133/2021.</p><p class=""assina"">ROBSON LAUBE ROQUE MOREIRA Cel Aviador</p><p class=""cargo"">Ordenador de Despesas do CINDACTA III</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=12,EDITAL DE NOTIFICAÇÃO,"<p>A União, por intermédio do Gabinete do Comandante da Aeronáutica (GABAER), neste ato representada por este Ordenador de Despesas, vem NOTIFICAR a Empresa BRANOV EQUIPAMENTOS PROFISSIONAIS LTDA, inscrita no CNPJ nº 48.201.043/0001-61, sobre a instauração do Processo Administrativo de Apuração de Irregularidade (PAAI), em razão de ter descumprido a determinação prevista no item 6.1 do Anexo I do Edital do Pregão Eletrônico GABAER nº 26/2023, no que tange à entrega do material adquirido por meio da Nota de Empenho nº 2024NE000272.</p><p>Assim, por meio desta comunicação, em razão da impossibilidade de entrega da correspondência no endereço cadastrado no SICAF, fica a empresa notificada de que poderá apresentar DEFESA, caso queira, no prazo de 15 (quinze) dias úteis, contado da data de publicação desta notificação, em observância aos princípios do contraditório e da ampla defesa.</p><p>A defesa deverá ser apresentada por escrito, devidamente assinada por sócio ou representante legal constituído por meio de procuração, e dirigida ao Ordenador de Despesas do Gabinete do Comandante da Aeronáutica - Esplanada dos Ministérios, Bloco ""M"", 8º andar, Brasília/DF, CEP 70045-900, e-mail protocolo.gabaer@fab.mil.br, mesmo local onde se encontram disponíveis os autos para consulta. Processo nº 67000.003078/2026-02.</p><p class=""assina"">Cel Aviador LUIZ ÂNGELO DE ANDRADE PINHEIRO BORGES</p><p class=""cargo"">Ordenador de Despesas por Delegação do Gabinete do Comandante da Aeronáutica</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=15,EXTRATO DE APOSTILAMENTO Nº 2/2026 - UASG 120623,"<p>Número do Contrato: 32/2024.</p><p>Nº Processo: 67107.007423/2023-38.</p><p>Contratante: GRUPAMENTO DE APOIO DOS AFONSOS. Contratado: 05.703.030/0001-88 - CARDEAL GESTAO EMPRESARIAL E SERVICOS LTDA. Objeto: Finalidade a repactuação do valor contratual, a contar de março de 2026, conforme facultam o art. 135 da lei n° 14.133/21. Vigência: 01/03/2026 a 21/07/2026. Valor Total Atualizado do Contrato: R$ 27.964,20. Data de Assinatura: 21/07/2026.</p><p>(COMPRASNET 4.0 - 21/07/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=14,EXTRATO DE CONTRATO Nº 13/2026 - UASG 120636,"<p>Nº Processo: 67532.003194/2026-13.</p><p>Inexigibilidade Nº 150/2026. Contratante: GRUPAMENTO DE APOIO DE LAGOA SANTA.</p><p>Contratado: 00.643.742/0001-35 - FUNDACAO HABITACIONAL DO EXERCITO - FHE. Objeto: 1.1. O presente contrato tem por objeto a cessão de uso, a título gratuito, da área de 29,05 m² (vinte e nove vírgula zero cinco metros quadrados), de classificação patrimonial nº mg.057- 67113-e-023, localizada no interior da edificação do centro de facilidade, na área do parque de material aeronáutico de lagoa santa (pama-ls), pertencente à união e sob a responsabilidade do comando da aeronáutica, destinada exclusivamente ao desenvolvimento das atividades institucionais e finalísticas da fundação habitacional do exército - (fhe), bem como ao atendimento dos militares do comando da aeronáutica.</p><p>1.1.1. A área objeto da presente cessão encontra-se livre e desembaraçada de ônus ou gravames que impeçam sua utilização para a finalidade estabelecida neste contrato.</p><p>1.1.2. A cessionária deverá utilizar a área cedida exclusivamente para a finalidade estabelecida neste contrato.</p><p>1.2 o desenvolvimento das atividades institucionais e finalísticas da fundação habitacional do exército - fhe na área cedida não gera à cedente qualquer responsabilidade ou compromisso decorrente das relações estabelecidas pela cessionária com terceiros, sem prejuízo das atribuições de acompanhamento e fiscalização previstas neste contrato.</p><p>1.3 a cessionária será responsável pelo ressarcimento das despesas decorrentes do consumo de energia elétrica da área cedida, conforme apuração realizada pela cedente.</p><p>1.3.1. A cessionária deverá apresentar mensalmente à fiscalização os comprovantes dos ressarcimentos efetuados, relativos ao período anterior, para fins de acompanhamento e controle.</p><p>1.3.2. O ressarcimento previsto neste contrato corresponde exclusivamente à recomposição do custo de energia elétrica efetivamente atribuível à utilização da área pela cessionária, não constituindo aluguel, preço público, taxa de ocupação ou contraprestação financeira pela cessão de uso do imóvel.</p><p>1.4. A cessionária não poderá exercer na área cedida atividade diversa daquela prevista neste contrato.</p><p>1.5. Qualquer alteração da finalidade de utilização da área cedida dependerá de prévia e expressa autorização da cedente e da observância das demais exigências legais e administrativas aplicáveis.</p><p>1.6 a cessionária deverá contratar e manter vigente, durante todo o período de ocupação da área, seguro contra incêndio e outros riscos aplicáveis, abrangendo a área utilizada, suas instalações e as benfeitorias existentes, devendo apresentar à fiscalização da cedente a respectiva apólice e os comprovantes de sua vigência. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: CAPUT. Vigência: 13/07/2026 a 12/07/2031. Valor Total: R$ 0,00. Data de Assinatura: 13/07/2026.</p><p>(COMPRASNET 4.0 - 03/08/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=13,EXTRATO DE CONTRATO Nº 23/2026 - UASG 120064,"<p>Nº Processo: 67540.009898/2025-10.</p><p>Pregão Nº 90008/2026. Contratante: ESCOLA DE ESPECIALISTAS DE AERONAUTICA.</p><p>Contratado: 22.102.062/0001-47 - SAMPAIO SERVICOS E COMERCIO LTDA. Objeto: Prestação de serviços de obra de engenharia para Implantação da Garagem Modelo na Seção de Transporte de Superfícies (STRS) da EEAR.</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 03/08/2026 a 01/03/2027. Valor Total: R$ 223.500,00. Data de Assinatura: 03/08/2026.</p><p>(COMPRASNET 4.0 - 03/08/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=13,EXTRATO DE CONTRATO Nº 60/2024 - UASG 120016,"<p>Nº Processo: 67720.005117/2026-72.</p><p>Pregão Nº 90013/2024. Contratante: GRUPAMENTO DE APOIO DE S J CAMPOS.</p><p>Contratado: 15.232.951/0001-63 - ARGOS CONSTRUCAO E SOLUCAO LTDA. Objeto: Contratação de serviços comuns de engenharia a serem empregados no Grupo de saúde de São José dos Campos - GSAU-SJ.</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 28 - Inciso: I. Vigência: 23/07/2026 a 14/01/2028. Valor Total: R$ 738.899,04. Data de Assinatura: 23/07/2026.</p><p>(COMPRASNET 4.0 - 03/08/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=12,EXTRATO DE REGISTRO DE PREÇO,"<p>ESPÉCIE 1: Ata do Sistema de Registro de Preço nº 90017/BASM/2026, processo 67273.003193/2026-69 unidade: Base Aérea de Santa Maria (BASM); objeto: registro de preços, pelo prazo de 12 (doze) meses, para eventual AQUISIÇÃO DE PEÇAS E ACESSÓRIOS PARA INSTRUMENTOS MUSICAIS DA BANDA DE MÚSICA DA BASM, conforme descrito na asrp. Empresas vencedoras: 52.843.663/0001-71 - WALLY WEB SOLUCOES LTDA, valor de R$ 1.769,73; 66.016.108/0001-80 - GESTAO MASTER LTDA, valor de R$ 3.612,70; 91.256.032/0001-08 - BRUSIUS COMERCIO DE INSTRUMENTOS MUSICAIS LTDA, valor de R$ 1.560,00; 55.827.550/0001-70 - CADENZZA LTDA, valor de R$ 10.624,00; 64.787.387/0001-50 - PIEZZO COMERCIO LTDA, valor de R$ 2.911,92. Atas disponíveis www.gov.br/compras. ROBERTA LUZ CABO. Ten Cel Int Ordenador de Despesas da BASM.</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=12,EXTRATO DE REGISTRO DE PREÇO,"<p>ESPÉCIE 1: Ata do Sistema de Registro de Preço nº 90019/BASM/2026, processo 67273.003451/2026-15 unidade: Base Aérea de Santa Maria (BASM); objeto: registro de preços, pelo prazo de 12 (doze) meses, para eventual SERVIÇO DE REFORMA DE ESTOFADOS, conforme descrito na asrp. Empresas vencedoras: 46.406.689/0001-50 - PRIME SOLUTION LTDA, valor de R$ 53.607,86. Atas disponíveis www.gov.br/compras. ROBERTA LUZ CABO. Ten Cel Int Ordenador de Despesas da BASM</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=14,EXTRATO DE REGISTRO DE PREÇOS,"<p>ESPÉCIE: Atas de Registro de Preços nº 287 A 293/Gap-C0/2026; Referente Ao Pag nº 67278.005292/2025-54; Unidade: Gap-Co; Modalidade: Pregão Eletrônico nº 90042/2026; Objeto: Registro de Preços Para Eventual .Aquisição de Utensílios de Subsistência, Em Proveito do Grupamento de Apoio de Canoas (Gap-Co). Vigência: 04/08/2026 Á 04/08/2027, Conforme Empresas Vencedoras: 49.397.663 Elisangela Rodrigues Osorio - Cnpj 49.397.663/0001-80, No Valor Total de R$ 210,00; 63.569.165 Jose Carlos Goncalves Moureira - Cnpj 63.569.165/0001-07, No Valor Total de R$ 600,00; C2vendas Ltda - Cnpj 11.355.566/0001-52, No Valor Total de R$ 12.288,00; Genesis Global Ltda - Cnpj 60.480.195/0001-46, No Valor Total de R$ 5.558,98; Negruni Pro Limitada - Cnpj 46.117.807/0001-00, No Valor Total de R$ 9.828,14; Nova Mesa Comercio de Utilidades e Alimentos Ltda - Cnpj 47.170.510/0001-70, No Valor Total de R$ 1.668,00; Topmix Utilidades e Servicos Ltda - Cnpj 30.994.121/0001-67, No Valor Total de R$ 6.940,00.</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=13,EXTRATO DE TERMO ADITIVO Nº 1/2026 - UASG 120016,"<p>Número do Contrato: 11/2026.</p><p>Nº Processo: 67720.011355/2023-74.</p><p>Pregão. Nº 90013/2024. Contratante: GRUPAMENTO DE APOIO DE S J CAMPOS. Contratado: 50.552.158/0001-42 - RINNAH PINTURAS LTDA. Objeto: Acréscimo de 25,00% (vinte e cinco por cento) do valor inicial do contrato. Vigência: 28/07/2026 a 13/09/2026. Valor Total Atualizado do Contrato: R$ 624.990,78. Data de Assinatura: 28/07/2026.</p><p>(COMPRASNET 4.0 - 28/07/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=13,EXTRATO DE TERMO ADITIVO Nº 3/2026 - UASG 120016,"<p>Número do Contrato: 22/2023.</p><p>Nº Processo: 67720.007111/2022-14.</p><p>Pregão. Nº 145/2022. Contratante: GRUPAMENTO DE APOIO DE S J CAMPOS. Contratado: 07.432.517/0001-07 - SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA. Objeto: Prorrogar o prazo de vigência por mais 12 (doze) meses. Reajustar o valor atual do contrato em 3,57% com base no índice ICTI. Vigência: 02/08/2026 a 01/08/2027. Valor Total Atualizado do Contrato: R$ 2.657,76. Data de Assinatura: 31/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=14,EXTRATO DE TERMO ADITIVO Nº 3/2026 - UASG 120016,"<p>Número do Contrato: 26/2023.</p><p>Nº Processo: 67720.007111/2022-14.</p><p>Pregão. Nº 145/2022. Contratante: GRUPAMENTO DE APOIO DE S J CAMPOS. Contratado: 07.432.517/0001-07 - SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA. Objeto: Prorrogar o prazo da vigência do contrato de despesa por mais 12 (doze) meses. Vigência: 31/08/2026 a 30/08/2027. Valor Total Atualizado do Contrato: R$ 6.334,08. Data de Assinatura: 31/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=15,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120623,"<p>Número do Contrato: 32/2024.</p><p>Nº Processo: 67107.007423/2023-38.</p><p>Pregão. Nº 90005/2024. Contratante: GRUPAMENTO DE APOIO DOS AFONSOS. Contratado: 05.703.030/0001-88 - CARDEAL GESTAO EMPRESARIAL E SERVICOS LTDA. Objeto: Presente termo aditivo tem por objeto a prorrogação do prazo de vigência do contrato por mais 12 (doze) meses, a partir de 22/07/2026 até 21/07/2027, podendo ser prorrogado sucessivamente, respeitada a vigência máxima decenal, na forma do artigo 107 da lei nº 14.133, de 2021.. Vigência: 22/07/2026 a 23/07/2027. Valor Total Atualizado do Contrato: R$ 1.003.079,94. Data de Assinatura: 21/07/2026.</p><p>(COMPRASNET 4.0 - 21/07/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=15,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120623,"<p>Número do Contrato: 27/2022.</p><p>Nº Processo: 67241.006933/2021-81.</p><p>Pregão. Nº 28/2022. Contratante: GRUPAMENTO DE APOIO DOS AFONSOS. Contratado: 18.160.695/0001-34 - A&amp;S CAPITAL REEFER - COMERCIO E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS DE REFRIGE. Objeto: Prorrogar o prazo da vigência do contrato nº 027/BAAF/2022, cujo objeto é a contratação de empresa especializada na prestação de serviço de locação de container refrigerado para atender às necessidades do serviço de Subsistência do Grupamento de Apoio dos Afonsos, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 01/09/2026 a 31/08/2027, nos termos do art. 57, inciso II, da lei n.º 8.666, de 1993. Vigência: 01/09/2026 a 31/08/2027. Valor Total Atualizado do Contrato: R$ 300.000,00. Data de Assinatura: 16/06/2026.</p><p>(COMPRASNET 4.0 - 16/06/2026).</p>",04/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=04/08/2026&jornal=530&pagina=13,EXTRATO DE TERMO ADITIVO Nº 5/2026 - UASG 120016,"<p>Número do Contrato: 8/2022.</p><p>Nº Processo: 67720.001646/2022-73.</p><p>Pregão. Nº 10/2022. Contratante: GRUPAMENTO DE APOIO DE S J CAMPOS. Contratado: 02.558.157/0001-62 - TELEFONICA BRASIL S.A.. Objeto: Prorrogar o prazo da vigência do contrato de despesa por mais 12 (doze) meses e reajustar em 3,93% o valor total contratado. Vigência: 31/07/2026 a 30/07/2027. Valor Total Atualizado do Contrato: R$ 30.681,36. Data de Assinatura: 30/07/2026.</p><p>(COMPRASNET 4.0 - 30/07/2026).</p>",04/08/2026
